,0,1
0,14,1
1,16,2
2,16,3
3,17,4
4,17,5
5,26,7
6,26,8
7,29,9
8,30,10
9,36,11
10,38,12
11,39,13
12,54,14
13,61,15
14,62,18
15,63,19
16,64,20
17,65,22
18,65,23
19,71,24
20,73,25
21,79,26
22,80,27
23,80,30
24,82,32
25,88,34
26,89,36
27,90,37
28,95,39
29,95,40
30,97,42
31,98,43
32,98,44
33,104,45
34,106,46
35,107,47
36,108,50
37,110,51
38,113,52
39,114,54
40,121,55
41,122,56
42,125,57
43,132,59
44,137,60
45,138,62
46,138,64
47,141,65
48,142,66
49,148,69
50,150,70
51,151,71
52,153,75
53,154,76
54,156,77
55,159,78
56,168,79
57,168,82
58,170,83
59,177,84
60,178,85
61,178,87
62,183,89
63,185,90
64,191,91
65,191,92
66,197,93
67,197,94
68,197,95
69,205,96
70,205,97
71,206,100
72,206,101
73,214,103
74,223,105
75,228,107
76,229,108
77,230,109
78,236,111
79,245,112
80,247,114
81,248,115
82,253,116
83,257,118
84,260,119
85,260,121
86,266,122
87,269,123
88,274,124
89,280,125
90,282,126
91,284,128
92,291,129
93,293,130
94,298,132
95,299,134
96,305,135
97,310,137
98,313,138
99,314,139
100,321,140
101,329,142
102,333,143
103,334,146
104,339,147
105,340,149
106,340,150
107,349,151
108,353,152
109,354,153
110,358,154
111,360,156
112,363,158
113,366,159
114,371,161
115,376,162
116,376,163
117,380,166
118,388,168
119,391,169
120,394,170
121,396,172
122,398,173
123,410,174
124,414,175
125,425,176
126,429,178
127,429,179
128,435,180
129,438,181
130,441,182
131,448,183
132,450,184
133,457,185
134,462,186
135,468,187
136,480,190
137,480,191
138,481,193
139,494,194
140,494,195
141,497,196
142,503,197
143,522,198
144,523,200
145,526,202
146,528,203
147,538,204
148,544,205
149,548,207
150,569,209
151,573,210
152,573,211
153,574,212
154,578,213
155,580,214
156,587,218
157,590,219
158,594,220
159,598,221
160,606,223
161,608,224
162,622,225
163,628,226
164,634,227
165,635,228
166,636,229
167,637,230
168,647,231
169,649,233
170,653,234
171,657,237
172,659,238
173,666,239
174,675,240
175,675,243
176,675,246
177,681,247
178,684,250
179,686,254
180,691,255
181,692,256
182,697,257
183,706,259
184,708,261
185,713,262
186,715,265
187,723,266
188,724,267
189,725,268
190,732,270
191,732,271
192,735,272
193,738,273
194,748,274
195,752,276
196,756,278
197,758,279
198,761,281
199,764,283
200,772,284
201,773,286
202,775,288
203,785,290
204,785,291
205,794,293
206,798,294
207,799,295
208,803,296
209,807,298
210,810,299
211,812,301
212,812,302
213,813,303
214,821,304
215,828,305
216,832,306
217,834,308
218,838,309
219,843,310
220,844,311
221,854,312
222,872,313
223,872,314
224,874,315
225,876,316
226,882,317
227,885,318
228,885,319
229,889,320
230,904,321
231,906,323
232,910,324
233,912,326
234,923,329
235,924,330
236,925,332
237,934,333
238,936,334
239,937,336
240,942,337
241,955,338
242,956,339
243,960,340
244,962,343
245,966,344
246,968,345
247,973,346
248,978,347
249,981,348
250,984,349
251,986,350
252,995,351
253,995,352
254,995,353
255,996,355
256,999,356
257,1001,357
258,1002,359
259,1016,360
260,1016,361
261,1017,362
262,1024,363
263,1029,364
264,1030,365
265,1038,366
266,1040,367
267,1043,368
268,1052,369
269,1053,370
270,1055,371
271,1060,372
272,1064,373
273,1064,375
274,1071,376
275,1081,378
276,1091,380
277,1093,382
278,1097,383
279,1099,384
280,1100,385
281,1102,387
282,1103,388
283,1103,390
284,1106,391
285,1116,393
286,1118,394
287,1130,396
288,1133,397
289,1135,398
290,1144,399
291,1147,401
292,1152,402
293,1153,403
294,1157,404
295,1163,405
296,1169,406
297,1170,408
298,1171,409
299,1171,410
300,1182,412
301,1184,414
302,1187,416
303,1201,417
304,1216,418
305,1225,420
306,1226,422
307,1227,423
308,1236,424
309,1236,425
310,1239,426
311,1241,427
312,1245,428
313,1245,429
314,1250,430
315,1253,432
316,1261,433
317,1265,434
318,1266,435
319,1269,436
320,1274,438
321,1278,439
322,1280,440
323,1281,441
324,1286,442
325,1288,443
326,1289,444
327,1293,445
328,1298,446
329,1298,447
330,1300,448
331,1303,449
332,1308,450
333,1315,451
334,1322,452
335,1323,453
336,1330,454
337,1333,455
338,1336,458
339,1338,459
340,1341,460
341,1345,461
342,1349,462
343,1352,463
344,1358,464
345,1358,465
346,1366,466
347,1388,468
348,1393,469
349,1396,470
350,1399,471
351,1399,472
352,1400,473
353,1412,475
354,1414,476
355,1414,477
356,1423,480
357,1425,483
358,1427,486
359,1429,487
360,1431,488
361,1442,489
362,1443,491
363,1455,492
364,1457,493
365,1460,494
366,1474,495
367,1475,496
368,1483,497
369,1485,498
370,1495,499
371,1507,501
372,1513,503
373,1514,504
374,1521,505
375,1526,506
376,1537,507
377,1543,508
378,1545,509
379,1546,510
380,1548,511
381,1551,512
382,1555,513
383,1556,514
384,1558,515
385,1558,516
386,1565,517
387,1569,518
388,1571,519
389,1581,520
390,1582,521
391,1582,522
392,1583,524
393,1586,526
394,1587,528
395,1590,529
396,1590,530
397,1602,532
398,1605,533
399,1611,534
400,1612,535
401,1617,536
402,1619,538
403,1619,539
404,1622,540
405,1624,542
406,1624,543
407,1625,544
408,1630,545
409,1634,546
410,1635,547
411,1646,548
412,1647,549
413,1654,550
414,1670,552
415,1674,554
416,1686,556
417,1701,558
418,1707,559
419,1708,560
420,1710,561
421,1710,562
422,1713,563
423,1718,564
424,1723,565
425,1723,566
426,1729,567
427,1730,568
428,1738,569
429,1742,570
430,1751,571
431,1751,572
432,1760,573
433,1771,574
434,1773,575
435,1776,577
436,1785,578
437,1788,579
438,1797,580
439,1797,581
440,1806,582
441,1815,584
442,1816,585
443,1819,586
444,1822,587
445,1828,589
446,1840,591
447,1845,592
448,1865,593
449,1873,594
450,1883,595
451,1888,596
452,1892,597
453,1902,598
454,1902,601
455,1906,602
456,1910,603
457,1914,604
458,1915,606
459,1923,607
460,1923,608
461,1942,609
462,1947,610
463,1950,611
464,1964,612
465,1968,614
466,1968,617
467,1972,619
468,1976,620
469,1978,621
470,1981,622
471,1982,623
472,1985,624
473,1988,625
474,1992,626
475,1997,627
476,2012,628
477,2013,630
478,2015,631
479,2015,632
480,2020,633
481,2022,634
482,2024,635
483,2026,636
484,2027,637
485,2030,638
486,2034,640
487,2039,642
488,2046,643
489,2051,645
490,2066,648
491,2069,649
492,2096,650
493,2102,651
494,2114,652
495,2115,653
496,2115,654
497,2129,655
498,2135,656
499,2136,657
500,2144,658
501,2144,659
502,2156,660
503,2157,661
504,2163,662
505,2165,663
506,2169,664
507,2180,665
508,2181,666
509,2181,669
510,2184,670
511,2193,672
512,2198,673
513,2210,674
514,2211,675
515,2224,676
516,2225,677
517,2235,678
518,2247,679
519,2252,680
520,2260,681
521,2261,682
522,2262,683
523,2275,684
524,2275,685
525,2285,686
526,2287,687
527,2288,688
528,2289,689
529,2290,690
530,2291,691
531,2300,693
532,2301,694
533,2303,695
534,2311,696
535,2320,697
536,2322,698
537,2334,699
538,2340,700
539,2346,701
540,2354,702
541,2358,703
542,2360,704
543,2361,705
544,2387,706
545,2389,708
546,2396,709
547,2397,710
548,2408,711
549,2415,712
550,2417,713
551,2418,714
552,2436,715
553,2445,716
554,2445,717
555,2457,718
556,2459,719
557,2461,720
558,2466,721
559,2469,722
560,2472,723
561,2497,724
562,2498,725
563,2506,726
564,2510,727
565,2512,728
566,2519,729
567,2522,730
568,2523,732
569,2531,733
570,2539,734
571,2542,736
572,2545,737
573,2546,738
574,2550,739
575,2552,740
576,2555,741
577,2560,744
578,2561,746
579,2562,747
580,2566,748
581,2574,749
582,2584,750
583,2586,752
584,2588,753
585,2588,754
586,2589,755
587,2607,757
588,2609,758
589,2618,759
590,2620,760
591,2629,761
592,2632,762
593,2639,764
594,2643,765
595,2647,767
596,2649,768
597,2651,769
598,2655,770
599,2658,773
600,2662,774
601,2663,775
602,2670,776
603,2676,777
604,2677,778
605,2682,779
606,2692,780
607,2697,781
608,2703,782
609,2709,783
610,2737,785
611,2757,786
612,2762,787
613,2763,788
614,2775,789
615,2785,791
616,2794,792
617,2797,794
618,2805,795
619,2811,796
620,2818,797
621,2821,798
622,2821,799
623,2827,800
624,2839,801
625,2841,802
626,2843,803
627,2847,804
628,2849,805
629,2854,807
630,2861,808
631,2870,809
632,2873,810
633,2875,811
634,2883,813
635,2886,815
636,2887,816
637,2894,817
638,2895,818
639,2904,819
640,2910,821
641,2918,822
642,2920,823
643,2928,824
644,2928,825
645,2959,827
646,2959,828
647,2960,830
648,2971,831
649,2979,832
650,2989,833
651,3011,835
652,3025,836
653,3026,837
654,3034,838
655,3034,839
656,3093,840
657,3095,841
658,3108,842
659,3126,843
660,3129,844
661,3130,845
662,3134,846
663,3144,847
664,3153,848
665,3159,850
666,3174,851
667,3176,854
668,3180,855
669,3205,856
670,3217,857
671,3223,858
672,3227,859
673,3230,860
674,3265,861
675,3271,863
676,3273,864
677,3282,866
678,3284,868
679,3295,869
680,3319,870
681,3351,871
682,3354,872
683,3356,874
684,3397,875
685,3415,876
686,3418,877
687,3434,878
688,3449,879
689,3460,880
690,3479,881
691,3486,882
692,3610,883
693,3633,885
694,3654,886
695,3678,887
696,3688,888
697,3718,891
698,3738,892
699,3752,894
700,3758,895
701,3784,896
702,3810,897
703,3839,899
704,3840,901
705,3872,902
706,3877,905
707,3896,906
708,3898,907
709,3992,908
710,4017,909
711,4084,912
712,4101,914
713,4112,915
714,4113,916
715,4150,917
716,4171,919
717,4193,921
718,4232,924
719,4251,925
