,0,1
0,2,1
1,3,2
2,3,3
3,6,5
4,6,7
5,185,9
6,362,10
7,363,11
8,372,13
9,543,15
10,543,16
11,553,18
12,725,21
13,731,22
14,1085,23
15,1086,26
16,1109,29
17,1269,30
18,1282,31
19,1295,33
20,1468,34
21,1475,35
22,1844,37
23,1852,38
24,1986,40
25,2178,42
26,2220,44
27,2749,46
28,2756,47
29,2764,48
30,2773,52
31,2781,54
32,2948,55
33,3087,56
34,3092,58
35,3139,60
36,3149,62
37,3250,65
38,3285,68
39,3327,70
40,3614,71
41,3952,74
42,4065,76
43,4139,78
44,4148,79
45,4192,83
46,4328,86
47,4379,88
48,4387,90
49,4614,91
50,4623,93
51,4761,94
52,5056,95
53,5128,98
54,5135,99
55,5232,100
56,5425,104
57,5684,106
58,5692,109
59,6208,110
60,6241,112
61,6250,115
62,6438,117
63,6560,120
64,6636,124
65,6645,129
66,6861,132
67,6867,133
68,6873,135
69,6926,140
70,6971,141
71,7204,143
72,7233,144
73,7238,145
74,7293,146
75,7340,147
76,7483,148
77,7781,149
78,7785,151
79,7841,155
80,7853,158
81,7969,160
82,8042,163
83,8192,166
84,8230,168
85,8240,172
86,8255,174
87,8264,176
88,8388,177
89,8461,178
90,8574,179
91,8649,181
92,8658,184
93,8668,185
94,8699,186
95,8740,188
96,8858,193
97,8872,194
98,9047,195
99,9056,196
100,9064,197
101,9074,198
102,9083,199
103,9108,201
104,9119,202
105,9247,203
106,9451,207
107,9459,210
108,9492,211
109,9499,213
110,9511,214
111,9615,215
112,9656,220
113,9686,221
114,9802,223
115,9827,226
116,9972,227
117,10015,231
118,10054,232
119,10062,236
120,10204,237
121,10205,243
122,10392,246
123,10431,251
124,10538,253
125,10703,256
126,10761,258
127,10943,261
128,10981,263
129,10999,264
130,11074,265
131,11085,266
132,11085,267
133,11096,268
134,11101,269
135,11107,271
136,11119,272
137,11202,276
138,11211,277
139,11221,280
140,11571,282
141,11709,283
142,11718,284
143,11719,286
144,11729,288
145,11770,292
146,11830,294
147,11950,296
148,12100,297
149,12139,302
150,12377,303
151,12470,305
152,12516,306
153,12671,308
154,12707,312
155,12717,315
156,12939,316
157,13020,320
158,13040,321
159,13217,325
160,13223,326
161,13224,327
162,13233,330
163,13530,332
164,13660,333
165,13761,334
166,13772,338
167,13814,340
168,13823,343
169,13859,345
170,13869,348
171,13884,351
172,13924,352
173,13950,356
174,13951,360
175,13958,364
176,13962,365
177,13970,366
178,14151,368
179,14152,369
180,14193,370
181,14250,371
182,14257,372
183,14258,375
184,14266,377
185,14274,378
186,14342,379
187,14429,382
188,14445,383
189,14466,387
190,14475,388
191,14483,390
192,14506,394
193,14543,395
194,14619,398
195,14666,399
196,14693,401
197,14701,402
198,14704,404
199,14733,405
200,14742,406
201,14893,408
202,14903,410
203,14913,413
204,15034,417
205,15043,420
206,15072,422
207,15112,425
208,15121,427
209,15210,431
210,15233,433
211,15348,434
212,15362,436
213,15413,437
214,15422,438
215,15431,440
216,15463,442
217,15471,445
218,15551,447
219,15560,449
220,15568,452
221,15577,458
222,15595,459
223,15600,463
224,15604,465
225,15613,466
226,15622,472
227,15665,473
228,15676,476
229,15788,478
230,15909,479
231,15919,482
232,15977,484
233,15986,485
234,15995,487
235,16005,489
236,16058,491
237,16171,494
238,16180,496
239,16190,499
240,16200,500
241,16215,503
242,16224,505
243,16235,509
244,16244,512
245,16266,514
246,16275,515
247,16440,517
248,16554,518
249,16561,521
250,16569,522
251,16591,524
252,16725,526
253,16759,528
254,16769,529
255,16826,530
256,16880,532
257,16963,533
258,16974,537
259,17003,538
260,17096,540
261,17103,541
262,17139,542
263,17164,543
264,17170,544
265,17313,545
266,17354,546
267,17355,547
268,17429,549
269,17466,550
270,17471,552
271,17485,553
272,17505,557
273,17509,558
274,17540,562
275,17546,564
276,17547,566
277,17553,567
278,17661,568
279,17694,572
280,17884,575
281,17918,577
282,17920,578
283,17927,579
284,17934,582
285,17943,586
286,17951,588
287,17958,589
288,17980,591
289,18058,594
290,18069,595
291,18119,598
292,18169,601
293,18255,604
294,18260,607
295,18282,608
296,18288,611
297,18310,612
298,18327,613
299,18446,617
300,18453,620
301,18459,622
302,18480,624
303,18516,629
304,18523,632
305,18539,635
306,18578,636
307,18587,638
308,18644,640
309,18650,641
310,18672,644
311,18728,645
312,18776,646
313,18817,650
314,18840,653
315,18864,654
316,18918,657
317,19055,662
318,19195,668
319,19205,670
320,19209,677
321,19324,680
322,19333,681
323,19342,684
324,19352,689
325,19367,690
326,19370,692
327,19415,696
328,19449,697
329,19576,698
330,19638,700
331,19738,701
332,19749,704
333,19750,705
334,19787,709
335,19843,715
336,19947,717
337,20007,718
338,20031,719
339,20119,726
340,20119,728
341,20127,731
342,20137,732
343,20159,733
344,20350,734
345,20362,735
346,20376,738
347,20401,740
348,20515,744
349,20524,747
350,20534,748
351,20575,750
352,20585,752
353,20678,755
354,20715,759
355,20735,762
356,20746,763
357,20771,766
358,20826,769
359,20903,773
360,20912,774
361,20921,775
362,20938,776
363,21085,777
364,21131,778
365,21141,779
366,21191,781
367,21197,784
368,21200,786
369,21322,788
370,21324,790
371,21333,791
372,21335,793
373,21481,796
374,21670,799
375,21759,801
376,21868,802
377,21871,803
378,21876,805
379,21881,809
380,21928,811
381,21929,812
382,21997,814
383,22007,816
384,22031,818
385,22036,819
386,22126,820
387,22127,822
388,22198,824
389,22209,825
390,22316,828
391,22392,831
392,22607,835
393,22678,837
394,22792,840
395,22851,844
396,22986,846
397,23005,847
398,23016,851
399,23042,852
400,23046,856
401,23057,858
402,23206,859
403,23216,861
404,23236,864
