,0,1
0,7,1
1,1987,2
2,1988,3
3,2072,5
4,3967,6
5,4051,8
6,8051,9
7,10053,10
8,10128,11
9,12056,12
10,14111,14
11,14908,15
12,15967,18
13,16119,19
14,18127,21
15,20650,22
16,22173,24
17,24048,25
18,26835,26
19,27165,27
20,28066,28
21,28146,29
22,28660,31
23,29063,32
24,30269,33
25,30299,34
26,33048,35
27,33515,36
28,34179,37
29,34242,38
30,34273,39
31,34289,40
32,34321,41
33,36296,42
34,36363,44
35,36791,45
36,38336,46
37,38368,47
38,40189,49
39,40197,50
40,40473,51
41,43051,52
42,44313,53
43,44979,54
44,45086,55
45,45112,56
46,45153,57
47,46354,58
48,46828,59
49,48228,60
50,48363,61
51,48598,62
52,50209,63
53,50734,64
54,52478,65
55,54532,66
56,56587,67
57,58360,68
58,58638,69
59,58819,71
60,59199,72
61,60743,73
62,61301,74
63,62633,75
64,64360,76
65,64646,78
66,64950,79
67,65503,80
68,68144,81
69,69628,82
70,71304,83
71,71395,84
72,72452,85
73,73168,86
74,73348,87
75,73382,88
76,73472,89
77,74464,90
78,76002,91
79,77267,92
80,78135,94
81,79283,95
82,80244,96
83,80464,98
84,80684,99
85,81460,100
86,84777,101
87,85324,102
88,85459,103
89,86288,104
