,0,1
0,15,1
1,17,2
2,21,4
3,25,5
4,26,7
5,26,8
6,27,9
7,30,10
8,35,12
9,36,13
10,37,14
11,38,16
12,45,18
13,47,19
14,51,20
15,58,22
16,59,23
17,59,24
18,62,25
19,64,26
20,65,28
21,68,29
22,70,31
23,70,33
24,76,34
25,76,35
26,80,36
27,80,37
28,80,39
29,90,41
30,91,42
31,93,43
32,95,44
33,98,45
34,104,46
35,111,47
36,111,48
37,112,49
38,115,50
39,118,51
40,124,53
41,124,54
42,126,55
43,127,56
44,135,57
45,141,58
46,147,59
47,154,60
48,158,61
49,169,63
50,196,65
51,219,66
52,235,67
53,237,68
54,251,70
55,266,71
56,285,73
57,301,74
58,317,75
59,334,77
60,351,79
61,356,81
62,368,82
63,387,83
64,402,84
65,419,85
66,419,86
67,435,88
68,562,89
69,940,90
70,950,91
71,971,92
72,983,93
73,993,94
74,995,95
75,999,96
76,1005,98
77,1012,100
78,1013,102
79,1017,103
80,1018,104
81,1025,105
82,1039,106
83,1041,107
84,1041,109
85,1051,110
86,1055,111
87,1060,113
88,1064,114
89,1065,115
90,1078,116
91,1078,117
92,1080,119
93,1084,120
94,1091,121
95,1092,122
96,1100,123
97,1104,125
98,1107,127
99,1115,128
100,1118,129
101,1122,130
102,1131,131
103,1133,132
104,1144,133
105,1147,134
106,1147,135
107,1158,136
108,1160,138
109,1163,139
110,1171,141
111,1176,142
112,1177,143
113,1184,146
114,1185,147
115,1187,148
116,1192,150
117,1200,151
118,1200,152
119,1212,153
120,1221,154
121,1228,155
122,1230,156
123,1242,158
124,1256,159
125,1264,160
126,1271,161
127,1272,162
128,1286,163
129,1288,164
130,1301,165
131,1360,166
132,1378,167
133,1381,169
134,1401,172
135,1431,176
136,1443,177
137,1462,178
138,1463,179
139,1485,180
140,1506,182
141,1529,184
142,1530,185
143,1545,187
144,1562,189
145,1574,190
146,1594,191
147,1610,193
148,1644,195
149,1660,196
150,1677,197
151,1694,199
152,1746,201
153,1799,204
154,2141,205
155,2148,206
156,2179,207
157,2182,208
158,2195,209
159,2208,210
160,2218,211
161,2225,212
162,2275,213
163,2293,214
164,2310,215
165,2322,216
166,2326,217
167,2339,218
168,2356,219
169,2371,220
170,2373,221
171,2388,222
172,2406,223
173,2406,225
174,2413,226
175,2423,227
176,2441,228
177,2493,229
178,2511,230
179,2534,231
180,2575,232
181,2597,234
182,2615,235
183,2652,236
184,2659,237
185,2670,238
186,2682,239
187,2703,241
188,2709,242
189,2724,243
190,2727,244
191,2746,246
192,2767,247
193,2789,249
194,2810,250
195,2820,251
196,2832,252
197,2840,253
198,2856,254
199,2880,255
200,2960,256
201,2975,259
202,3022,260
203,3125,262
204,3140,264
205,3166,265
206,3171,267
207,3214,268
208,3216,269
209,3240,270
210,3246,271
211,3280,273
212,3310,274
213,3329,276
214,3362,277
215,3396,278
216,3413,279
217,3414,280
218,3427,281
219,3494,282
220,3512,283
221,3530,284
222,3531,286
223,3548,287
224,3549,288
225,3565,289
226,3566,290
227,3587,291
228,3600,292
229,3606,293
230,3617,294
231,3666,295
232,3671,296
233,3687,297
234,3708,298
235,3751,299
236,3775,301
237,3809,302
238,3812,303
239,3817,304
240,3842,305
241,3851,306
242,3871,309
243,3903,310
244,3910,311
245,3918,314
246,3933,315
247,3948,316
248,3963,317
249,3969,319
250,3977,320
251,4004,321
252,4022,323
253,4032,324
254,4037,327
255,4067,328
256,4084,330
257,4099,331
258,4114,332
259,4135,333
260,4188,334
261,4221,335
262,4237,338
263,4263,339
264,4265,340
265,4288,341
266,4310,342
267,4321,343
268,4378,344
269,4400,345
270,4418,346
271,4473,347
272,4555,350
273,4565,351
274,4572,352
275,4589,355
276,4607,356
277,4639,359
278,4642,360
279,4653,361
280,4671,363
281,4679,364
282,4679,365
283,4697,366
284,4738,367
285,4752,368
286,4756,369
287,4772,371
288,4788,373
289,4807,374
290,4807,377
291,4813,378
292,4824,379
293,4827,381
294,4828,382
295,4864,384
296,4876,385
297,4877,386
298,4883,387
299,4962,389
300,5082,390
301,5171,391
302,5172,392
303,5193,394
304,5211,396
305,5231,397
306,5271,398
307,5310,399
308,5367,400
309,5407,401
310,5547,402
311,5584,403
312,5592,404
313,5802,408
314,5822,410
315,5841,411
316,5899,412
317,5920,415
318,5941,416
319,6025,417
320,6045,418
321,6075,419
322,6110,420
323,6111,421
324,6148,422
325,6168,423
326,6177,424
327,6187,426
328,6196,427
329,6201,428
330,6205,429
331,6222,430
332,6245,431
333,6253,433
334,6264,434
335,6283,435
336,6290,436
337,6313,439
338,6323,440
339,6335,442
340,6359,444
341,6381,446
342,6404,447
343,6406,449
344,6428,451
345,6428,453
346,6445,454
347,6454,455
348,6478,456
349,6488,457
350,6503,460
351,6509,461
352,6511,462
353,6542,463
354,6553,464
355,6555,467
356,6578,468
357,6604,469
358,6605,471
359,6656,472
360,6700,473
361,6708,474
362,6756,475
363,6760,476
364,6774,478
365,6808,479
366,6912,480
367,6924,481
368,6944,482
369,6981,483
370,6985,484
371,7000,486
372,7003,487
373,7013,488
374,7029,489
375,7050,490
376,7073,492
377,7102,493
378,7155,495
379,7209,496
380,7237,497
381,7289,498
382,7293,499
383,7313,501
384,7348,502
385,7348,503
386,7358,504
387,7369,505
388,7476,506
389,7531,507
390,7618,509
391,7646,512
392,7702,514
393,7732,515
394,7774,516
395,7792,517
396,7809,518
397,7825,519
398,7840,520
399,7887,521
400,7904,522
401,7933,524
402,7936,525
403,7960,527
404,7981,528
405,7989,529
406,8012,530
407,8025,532
408,8037,533
409,8056,535
410,8063,536
411,8091,538
412,8118,539
413,8124,542
414,8137,543
415,8184,545
416,8188,547
417,8212,548
418,8251,549
419,8388,550
420,8408,551
421,8514,552
422,8532,553
423,8534,554
424,8907,555
425,8925,556
426,9055,559
427,9149,560
428,9169,561
429,9190,562
430,9273,563
431,9354,565
432,9463,567
433,9550,568
434,9579,569
435,9638,570
436,9668,572
437,9698,573
438,9771,574
439,9810,575
440,9848,576
441,9972,577
442,10003,578
443,10124,579
444,10156,581
445,10189,582
446,10249,584
447,10322,585
448,10429,586
449,10448,587
450,10453,588
451,10501,589
452,10522,590
453,10544,592
454,10628,593
455,10791,594
456,10809,595
457,10847,596
458,11026,597
459,11030,598
460,11111,599
461,11216,600
462,11258,601
463,11340,603
464,11421,604
465,11485,607
466,11495,608
467,11507,610
468,11519,611
469,11577,612
470,11599,613
471,11647,614
472,11898,615
473,12630,616
474,12667,617
475,12771,618
476,12826,619
477,12845,620
478,12978,621
479,13191,622
480,13216,623
481,13288,624
482,13317,625
483,13393,626
484,13430,628
485,13447,629
486,13490,630
487,13579,631
488,13606,632
489,13756,633
490,13888,634
491,13918,635
492,14172,636
493,14241,637
494,14251,638
495,14311,639
496,14379,640
497,14437,641
498,14562,642
499,14691,643
500,14924,644
501,15094,645
502,15129,646
503,15198,648
504,15209,649
505,15299,650
506,15440,651
507,15796,652
508,15826,653
509,15873,654
510,16067,656
511,16227,658
512,16373,659
513,16381,661
514,16446,662
515,16457,665
516,16474,666
517,16587,667
518,16981,669
519,16999,670
520,17251,671
521,17273,674
522,17315,676
523,17358,677
524,17402,678
525,17442,679
526,17578,680
527,17748,681
528,17787,682
529,17921,683
530,18029,684
531,18034,685
532,18095,686
533,18104,687
534,18162,688
535,18185,689
536,18245,691
537,18338,692
538,18356,693
539,18369,694
540,18394,695
541,18429,696
542,18494,697
543,18520,698
544,18545,699
545,18569,701
546,18572,702
547,18572,703
548,18649,704
549,18743,705
550,18904,706
551,18991,707
552,19039,708
553,19040,709
554,19098,710
555,19156,711
556,19176,712
557,19178,714
558,19230,715
559,19275,716
560,19315,717
561,19528,718
562,20036,719
563,20074,720
564,20100,721
565,20123,722
566,20134,723
567,20398,724
568,20995,725
569,21397,726
570,21582,727
571,21607,728
572,21669,729
573,21950,730
574,22075,731
575,22268,732
576,22516,733
577,22552,735
578,22698,736
579,22823,738
580,23178,739
581,23519,740
582,23543,743
583,23591,745
584,23604,746
585,23640,747
586,23689,749
587,23713,752
588,23782,753
589,23846,754
590,23865,755
591,23916,756
592,23942,757
593,23969,758
594,23997,759
595,24025,760
596,24053,761
597,24080,763
598,24163,765
599,24195,766
600,24271,767
601,24299,768
602,24381,769
603,24465,770
604,24493,771
605,24522,772
606,24564,773
607,24577,775
608,24606,776
609,24636,777
610,24647,778
611,24713,779
612,25218,780
613,25345,781
614,25457,782
615,25505,783
616,25598,784
617,25658,785
618,25719,787
619,25751,788
620,25812,789
621,26698,790
622,26772,792
623,26804,793
624,26864,795
625,26959,796
626,26988,797
627,27010,798
628,27083,799
629,27114,800
630,27147,802
631,27187,803
632,27334,804
633,27387,806
634,27505,807
635,27781,808
636,27820,810
637,27955,811
638,28099,812
639,28173,813
640,28490,814
641,29951,815
642,30028,816
643,30097,817
644,31009,818
645,31194,819
646,33496,820
647,34095,821
