,0,1
0,22,1
1,24,3
2,24,5
3,25,7
4,26,10
5,28,11
6,30,12
7,42,14
8,45,15
9,50,16
10,57,17
11,62,18
12,64,19
13,65,20
14,68,22
15,69,23
16,79,24
17,81,27
18,82,28
19,86,29
20,87,32
21,87,34
22,88,36
23,96,37
24,99,39
25,102,41
26,105,43
27,107,44
28,107,45
29,113,46
30,117,48
31,121,51
32,125,53
33,127,54
34,129,55
35,131,56
36,145,57
37,147,60
38,148,61
39,150,63
40,168,65
41,174,67
42,174,68
43,180,69
44,196,70
45,196,71
46,197,72
47,203,74
48,209,75
49,222,78
50,223,79
51,233,85
52,239,87
53,244,88
54,245,91
55,250,92
56,268,93
57,271,94
58,273,96
59,280,98
60,294,101
61,296,102
62,300,104
63,302,105
64,308,106
65,320,107
66,321,108
67,336,110
68,337,112
69,346,113
70,364,114
71,370,115
72,373,116
73,379,118
74,398,121
75,401,125
76,429,126
77,442,127
78,455,129
79,458,130
80,487,132
81,488,134
82,513,136
83,516,139
84,549,140
85,585,141
86,658,143
87,695,144
88,732,145
89,770,146
90,808,148
91,845,149
92,884,150
93,946,152
94,983,153
95,1002,154
96,1021,156
97,1044,158
98,1053,159
99,1064,163
100,1066,164
101,1077,166
102,1090,167
103,1102,168
104,1115,169
105,1128,170
106,1152,172
107,1183,176
108,1198,177
109,1223,179
110,1237,181
111,1247,182
112,1288,183
113,1338,186
114,1383,187
115,1415,189
116,1449,191
117,1480,192
118,1509,193
119,1510,194
120,1539,195
121,1571,199
122,1576,200
123,1602,202
124,1639,203
125,1697,204
126,1837,206
127,2067,208
128,2083,209
129,2112,210
130,2121,211
131,2159,213
132,2173,215
133,2178,217
134,2187,218
135,2200,222
136,2212,225
137,2226,227
138,2254,229
139,2282,230
140,2284,232
141,2296,233
142,2313,234
143,2323,236
144,2331,238
145,2343,240
146,2345,241
147,2373,243
148,2376,244
149,2396,246
150,2404,249
151,2431,251
152,2432,253
153,2458,255
154,2460,257
155,2482,259
156,2487,260
157,2515,262
158,2529,264
159,2545,266
160,2574,267
161,2575,268
162,2617,269
163,2661,272
164,2662,274
165,2690,277
166,2698,278
167,2703,279
168,2792,280
169,2807,281
170,2838,282
171,2910,283
172,2990,287
173,3071,288
174,3143,289
175,3173,291
176,3263,292
177,3293,294
178,3353,295
179,3362,296
180,3392,298
181,3409,299
182,3465,301
183,3504,303
184,3534,305
185,3563,306
