,0,1
0,1005,1
1,1005,2
2,1064,4
3,1445,5
4,1447,6
5,1625,8
6,1625,10
7,1794,11
8,1991,12
9,3529,14
10,3703,17
11,3785,18
12,4326,19
13,5230,20
14,5242,23
15,5257,25
16,5681,26
17,8333,28
18,8624,29
19,9221,31
20,9718,32
21,9963,34
22,10704,35
23,10797,37
24,10812,38
25,11913,39
26,11950,40
27,12651,43
28,13159,47
29,13708,48
30,15568,49
31,15870,53
32,16271,56
33,16604,58
34,17508,61
35,18237,63
36,18628,64
37,18827,65
38,18977,66
39,19540,68
40,19553,69
41,19565,70
42,19578,71
43,19609,72
44,19624,73
45,19640,74
46,19657,75
47,19675,76
48,19695,77
49,19715,78
50,19914,80
51,20941,86
52,21574,87
53,22165,89
54,22395,93
55,22931,95
56,22940,98
57,22999,99
58,23021,100
59,23097,102
60,23158,104
61,23187,105
62,23309,106
63,23324,110
64,23441,112
65,23883,116
66,24059,120
67,24129,121
68,24153,122
69,24153,123
70,24178,124
71,24744,129
72,24765,130
73,25394,131
74,25656,132
75,25688,133
76,25718,134
77,25791,139
78,25802,144
79,26197,148
80,26235,150
81,26343,151
82,26719,152
83,26753,156
84,26787,157
85,26824,159
86,27135,160
87,27162,162
88,27190,163
89,27253,165
90,28376,166
91,28524,167
92,28562,170
93,28594,174
94,28614,175
95,28634,178
96,28719,179
97,28733,180
98,28742,182
99,28759,184
100,28800,186
101,28881,187
102,28886,193
103,28901,198
104,28921,200
105,28934,206
106,28962,207
107,29001,208
108,29040,209
109,29119,210
110,29161,212
111,29201,213
112,29328,216
113,29370,219
114,29683,223
115,29934,226
116,29978,227
117,30001,228
118,30011,229
119,30312,231
120,30490,232
121,30535,233
122,30627,234
123,30658,236
124,30673,237
125,30745,240
126,30904,241
127,31155,242
128,31552,243
129,31853,244
130,32127,245
131,32329,250
132,32341,251
133,33055,253
134,33340,254
135,33389,255
136,33426,261
137,33435,262
138,33440,269
139,33455,279
140,33910,281
141,33935,283
142,34000,284
143,34257,286
144,34552,292
145,34826,296
146,34841,302
147,35168,303
148,35205,304
149,35896,307
150,35925,309
151,35944,310
152,35961,312
153,35967,313
154,36017,314
155,36067,316
156,36109,318
157,36112,319
158,36162,320
159,36213,321
160,36479,322
161,36512,324
162,36545,327
163,36577,328
164,37157,329
165,37159,330
166,37522,332
167,37989,334
168,38124,335
169,38163,337
170,38176,338
171,38217,341
172,38241,342
173,38270,343
174,38323,344
175,38628,346
176,39385,347
177,39468,348
178,39519,350
179,39545,351
180,39583,356
181,39599,357
182,39639,360
183,39658,362
184,39713,364
185,39716,367
186,39743,369
187,39744,370
188,39770,371
189,39786,373
190,39860,375
191,40155,376
192,40186,377
193,40672,378
194,40928,380
195,40976,381
196,41117,385
197,41135,387
198,41138,388
199,41158,390
200,41203,391
201,41250,395
202,41283,396
203,41655,397
204,41849,400
205,42271,403
206,42303,404
207,42427,407
208,42610,408
209,42675,411
210,42707,413
211,42839,414
212,43490,415
213,43604,416
214,43772,418
215,43842,419
216,43964,420
217,43977,421
218,44423,423
219,44451,424
220,44472,425
221,44486,426
222,44520,427
223,44524,428
224,45024,431
225,45053,432
226,45056,434
227,45122,435
228,45154,438
229,45187,439
230,45253,441
231,45359,442
232,45433,443
233,45937,444
234,46002,445
235,46034,446
236,46040,453
237,46541,455
238,46558,458
239,46577,459
240,46599,460
241,46624,465
242,47042,466
243,47062,467
244,47067,468
245,47103,469
246,47519,471
247,47800,472
248,48214,474
249,48267,475
250,48305,477
251,48383,479
252,48474,486
253,48692,487
254,49026,488
255,49034,489
256,49108,491
257,49109,493
258,49146,494
259,49235,496
260,49278,498
261,49319,499
262,49360,503
263,49486,504
264,49618,505
265,49796,506
266,49903,508
267,49972,509
268,50022,514
269,50049,516
270,50072,517
271,50250,518
272,50300,524
273,50570,528
274,50573,529
275,50693,530
276,50701,532
277,50716,535
278,50739,539
279,50740,541
280,50774,542
281,50811,543
282,51147,544
283,51170,545
284,51370,546
285,51730,548
286,51749,550
287,51768,551
288,52307,553
289,52334,554
290,52451,555
291,52472,557
292,52517,563
293,52643,565
294,53045,566
295,53224,569
296,53439,572
297,53919,573
298,53957,576
299,53957,578
300,53986,581
301,54080,582
302,54098,583
303,54331,586
304,54361,590
305,54913,592
306,54930,593
307,54942,600
308,55400,602
309,55429,604
310,55599,606
311,55639,608
312,55681,609
313,55825,610
314,55928,611
315,55951,614
316,56046,615
317,56302,616
318,56408,623
319,56677,624
320,57228,625
321,57390,626
322,57419,627
323,57488,628
324,57587,629
325,57876,632
326,57904,636
327,58403,640
328,58623,641
329,58663,642
330,58708,643
331,58736,644
332,58744,647
333,58831,655
334,58858,656
335,58887,660
336,59059,661
337,59061,662
338,59098,665
339,59135,666
340,59896,667
341,60678,668
342,60734,669
343,60783,671
344,60931,672
345,61169,674
346,61177,680
347,61488,681
348,61940,682
349,62008,683
350,62108,688
351,62138,692
352,62163,701
353,62376,702
354,63409,705
355,63553,706
356,64482,707
357,64558,708
358,64676,709
359,64721,710
360,65429,712
361,65441,713
362,65488,714
363,65502,715
364,65627,716
365,65852,717
366,65897,719
367,66039,720
368,66207,721
369,66478,722
370,66899,723
371,67330,724
372,67446,726
373,67557,729
374,67760,730
375,67946,731
376,68193,732
377,68251,733
378,68428,734
379,68856,735
380,68910,736
381,68942,737
382,69226,738
383,69928,741
384,70042,742
385,70330,743
386,70469,744
387,71790,746
388,71939,747
389,72127,749
390,72231,750
391,72420,751
392,72557,752
393,72564,753
394,72934,755
395,72998,756
396,73198,758
397,73262,759
398,73299,761
399,73345,762
400,74407,764
401,74686,765
402,74768,766
403,75360,768
404,75879,770
405,76044,773
406,76069,774
407,76741,775
408,76859,780
409,77018,781
410,77062,782
